Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_342.jpg;-7.488765;1;0;4.586066;114.298;142.032;1.256733;124.3674;0.00233662
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_408.jpg;-10.49765;1;0;4.629676;114.144;142.2659;1.380886;123.2417;359.8437
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_475.jpg;-13.49154;1;0;4.656936;113.947;142.58;1.260977;121.0052;359.6989
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_542.jpg;-15;1;0;4.68052;113.8092;142.8193;0.961023;118.8004;359.5633
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_608.jpg;-15;1;0;4.731636;113.6813;143.0654;0.6114624;116.5038;359.2762
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_675.jpg;-15;1;0;4.755097;113.5247;143.3999;0.007444986;113.4908;358.7962
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_742.jpg;-13.48926;1;0;4.781585;113.4122;143.6586;359.7768;111.5655;358.5724
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_808.jpg;-10.4847;1;0;4.787848;113.3032;143.9232;359.7546;109.9792;358.518
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_875.jpg;-7.487428;1;0;4.793639;113.1629;144.2852;0.05444016;108.3878;358.7905
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_06_942.jpg;-4.48206;1;0;4.853787;113.0663;144.5633;0.2259133;107.0421;359.037
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_008.jpg;-1.479837;1;0;4.898857;112.9774;144.845;0.325134;106.1186;359.1809
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_075.jpg;0;1;0;4.932317;112.8647;145.2258;0.4471963;105.6624;359.2771
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_142.jpg;0;1;0;4.965753;112.7817;145.5144;0.5436593;105.5656;359.3407
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_208.jpg;0;1;0;5.011118;112.6991;145.8055;0.6592238;105.534;359.4086
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_275.jpg;0;1;0;5.016243;112.5893;146.1946;0.8482075;105.5304;359.5148
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_342.jpg;0;1;0;4.994443;112.5068;146.4863;0.9910489;105.5834;359.6198
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_409.jpg;1.500658;1;0;5.026541;112.4241;146.7779;1.143415;105.6747;359.7402
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_476.jpg;4.511384;1;0;5.017246;112.3098;147.1665;1.360412;106.1369;359.9904
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_542.jpg;4.513852;1;0;4.988981;112.2239;147.4568;1.491544;106.7602;0.04907005
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_609.jpg;1.513748;1;0;5.016301;112.1391;147.7453;1.488459;107.2433;359.9941
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_676.jpg;4.505661;1;0;4.949734;112.0205;148.1265;1.421943;107.859;0.01888204
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_742.jpg;1.512621;1;0;5.009212;111.9286;148.4124;1.395977;108.2294;0.07613892
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_809.jpg;0;1;0;4.999008;111.8366;148.6984;1.368942;108.3297;0.1154162
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_876.jpg;0;1;0;4.995559;111.7137;149.0794;1.325354;108.3347;0.124589
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_07_942.jpg;0;1;0;5.004394;111.6211;149.3651;1.308126;108.2733;0.1219568
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_009.jpg;0;1;0;5.014578;111.5284;149.6515;1.31562;108.2283;0.1024591
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_075.jpg;-2.999611;1;0;5.002691;111.4068;150.0342;1.356281;107.9292;0.01847418
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_142.jpg;-6.000391;1;0;5.01391;111.3169;150.3222;1.400302;107.4189;-0.001746302
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_209.jpg;-9.001348;1;0;5.003796;111.2301;150.6113;1.450349;106.5784;359.9752
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_275.jpg;-11.99525;1;0;5.010149;111.1232;150.9968;1.388902;104.7695;359.8844
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_342.jpg;-15;1;0;5.008452;111.0529;151.2853;1.199823;102.8986;359.7531
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_409.jpg;-15;1;0;5.009547;110.9927;151.5746;0.9216444;100.8562;359.5117
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_476.jpg;-11.99585;1;0;5.013317;110.9261;151.9603;0.4180712;98.203;359.1175
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_542.jpg;-8.997672;1;0;5.009821;110.8855;152.2496;359.969;96.54697;358.794
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_609.jpg;-5.994419;1;0;5.002967;110.8476;152.5435;359.7632;95.44061;358.6588
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_676.jpg;-2.993322;1;0;5.003397;110.7993;152.9421;359.8381;94.64499;358.8587
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_742.jpg;1.49715;1;0;5.005475;110.7685;153.2463;0.1138609;94.40952;359.077
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_809.jpg;4.493339;1;0;5.011782;110.7405;153.5505;0.3805518;94.53525;359.2735
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_876.jpg;7.493625;1;0;5.011277;110.7004;153.9562;0.759131;95.38171;359.5926
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_08_942.jpg;10.49036;1;0;5.01077;110.6645;154.2601;1.062067;96.51614;359.9288
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_009.jpg;13.49329;1;0;5.010339;110.6231;154.562;1.299313;98.00809;0.2849551
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_076.jpg;15;1;0;5.007936;110.5591;154.9577;1.329069;100.6492;0.684176
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_142.jpg;15;1;0;5.007152;110.5019;155.2483;1.121752;102.9102;0.9749858
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_209.jpg;15;1;0;5.005867;110.4349;155.5332;0.7355006;105.2355;1.302062
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_275.jpg;15;1;0;5.002647;110.3344;155.9055;359.9702;107.8263;1.60963
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_342.jpg;15;1;0;5.001342;110.2509;156.1864;359.6183;109.4062;1.577835
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_409.jpg;12.00156;1;0;5.000051;110.1583;156.4689;359.4935;110.8583;1.440026
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_476.jpg;8.998933;1;0;5.002013;110.0204;156.8501;359.7648;112.6843;1.041745
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_542.jpg;5.994955;1;0;5.042868;109.9011;157.1349;0.2161622;114.1582;0.9038073
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_609.jpg;2.996428;1;0;5.011364;109.777;157.4145;0.5327163;115.2033;0.8021519
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_675.jpg;0;1;0;5.009448;109.6093;157.7821;0.7105571;116.0616;0.5576847
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_742.jpg;0;1;0;5.01734;109.478;158.0557;0.8533887;116.2879;0.4732694
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_809.jpg;0;1;0;5.012745;109.3457;158.3279;0.9815592;116.3199;0.4007381
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_876.jpg;0;1;0;5.026742;109.169;158.6911;1.139548;116.309;0.2525395
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_09_942.jpg;0;1;0;4.996568;109.0364;158.9628;1.234134;116.3036;0.1263984
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_009.jpg;0;1;0;5.019427;108.9035;159.2347;1.346915;116.2671;0.008344767
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_076.jpg;0;1;0;4.990459;108.7244;159.5964;1.489406;116.2763;-0.005057089
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_142.jpg;0;1;0;5.008027;108.5907;159.8667;1.50752;116.2758;-0.00329999
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_209.jpg;0;1;0;5.008922;108.4584;160.1355;1.477747;116.2684;-0.002666768
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_275.jpg;0;1;0;5.014583;108.2819;160.4959;1.48076;116.2407;-0.002099917
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_342.jpg;0;1;0;5.003153;108.1499;160.7661;1.488563;116.2016;-0.00115736
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_409.jpg;0;1;0;5.013941;108.0179;161.0371;1.512142;116.1683;-0.001485336
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_475.jpg;0;1;0;5.006661;107.8434;161.3962;1.416594;116.1246;-0.001319724
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_542.jpg;0;1;0;5.010057;107.7125;161.6659;1.353239;116.0884;-0.001256278
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_609.jpg;0;1;0;5.008459;107.5816;161.9361;1.316743;116.0583;-0.001399624
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_675.jpg;0;1;0;5.022715;107.4071;162.2968;1.296769;115.9976;-0.001258865
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_742.jpg;0;1;0;5.014234;107.2761;162.5679;1.310256;115.9686;-0.001429831
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_809.jpg;0;1;0;5.021899;107.1453;162.8391;1.332614;115.926;-0.0009598213
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_875.jpg;0;1;0;5.014331;106.9708;163.2016;1.387623;115.8856;-0.001501134
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_10_942.jpg;0;1;0;5.004917;106.8403;163.4733;1.432362;115.8443;-0.001096001
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_009.jpg;0;1;0;5.014253;106.7098;163.7455;1.485631;115.8099;-0.001447579
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_076.jpg;0;1;0;5.005791;106.5365;164.1077;1.477152;115.761;-0.002161646
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_142.jpg;0;1;0;4.970234;106.4078;164.3773;1.407598;115.7138;-0.001504857
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_209.jpg;0;1;0;5.014036;106.2786;164.6484;1.377098;115.6758;-0.001216072
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_275.jpg;0;1;0;5.003954;106.1064;165.0103;1.364209;115.6067;-0.0002526285
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_342.jpg;0;1;0;5.014999;105.9773;165.2824;1.376839;115.5713;-0.001316285
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_409.jpg;-2.996687;1;0;5.005548;105.8488;165.5552;1.405106;115.4238;-0.001202715
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_475.jpg;-5.996298;1;0;5.016813;105.6809;165.92;1.444203;114.7439;-0.0003813844
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_542.jpg;-8.996987;1;0;5.016428;105.5585;166.1958;1.485005;113.8515;359.99
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_609.jpg;-12.00092;1;0;5.0116;105.4414;166.4717;1.439235;112.5916;359.9545
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_675.jpg;-14.9985;1;0;4.97541;105.2991;166.8414;1.21988;110.3738;359.7514
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_742.jpg;-15;1;0;5.008657;105.2016;167.1217;0.9688498;108.0349;359.5454
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_809.jpg;-15;1;0;4.994875;105.1148;167.4019;0.6075814;105.7797;359.2648
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_876.jpg;-13.50851;1;0;5.008045;105.0158;167.7776;359.9691;102.9636;358.7669
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_11_942.jpg;-10.50648;1;0;5.006603;104.9466;168.0648;359.7349;101.3853;358.5776
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_009.jpg;-7.502684;1;0;5.001811;104.8808;168.3565;359.7065;100.2045;358.581
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_077.jpg;-4.468601;1;0;5.002537;104.7989;168.7543;0.03534492;99.14536;358.9026
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_143.jpg;-1.486945;1;0;5.037419;104.7464;169.0552;0.2826931;98.43781;359.131
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_209.jpg;0;1;0;5.011391;104.6989;169.3559;0.5024316;98.10629;359.2954
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_276.jpg;0;1;0;5.005609;104.6394;169.7575;0.7896322;97.95724;359.4751
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_342.jpg;0;1;0;5.016898;104.596;170.059;0.999544;97.92133;359.6105
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_408.jpg;0;1;0;5.013151;104.5526;170.3597;1.182153;97.97073;359.764
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_475.jpg;0;1;0;5.016285;104.4944;170.7603;1.41188;98.05688;359.9915
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_542.jpg;0;1;0;5.024318;104.4535;171.061;1.557714;98.03964;-0.002268041
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_609.jpg;0;1;0;5.009568;104.4132;171.3582;1.461447;98.01675;-0.002197808
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_676.jpg;0;1;0;4.996005;104.3599;171.7509;1.29027;97.96774;-0.00123561
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_742.jpg;0;1;0;5.011417;104.3197;172.0479;1.227553;97.93234;-0.001065714
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_809.jpg;0;1;0;5.010096;104.2794;172.3455;1.196965;97.91333;-0.001487885
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_876.jpg;0;1;0;5.017378;104.2257;172.7432;1.199004;97.94165;-0.00372148
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_12_942.jpg;0;1;0;4.985574;104.1858;173.0412;1.210944;97.69003;-0.001884999
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_13_009.jpg;0;1;0;5.01896;104.1462;173.3399;1.248363;97.63596;-0.0007639285
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_13_075.jpg;0;1;0;4.984705;104.0939;173.7386;1.316359;97.55124;-0.001780074
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_13_142.jpg;0;1;0;5.007941;104.0552;174.0379;1.377736;97.50949;-0.001113129
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_13_209.jpg;0;1;0;4.994306;104.0167;174.3375;1.44242;97.45703;-0.001495552
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_13_276.jpg;0;1;0;5.008624;103.9659;174.737;1.532578;97.40912;-0.001323616
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_13_342.jpg;0;1;0;5.011024;103.9285;175.0339;1.457773;97.35263;-0.0007329151
/Users/pavankumar/Documents/MyCourses/Udacity /Robotics Software Engineer /aProjects Folder/Autonomous_Nav_Mapping_Roversim/IMG/robocam_2020_05_01_10_04_13_409.jpg;0;1;0;5.013255;103.8912;175.3317;1.422094;97.31674;-0.001387663
